130,2015/12/25,18,17,32.083,0.006628816,-0.002717632
131,2015/12/25,18,17,32.117,0.006583332,-0.006465629
132,2015/12/25,18,17,32.15,0.00788862,-0.005301786
133,2015/12/25,18,17,32.183,0.007914122,-0.017371013
134,2015/12/25,18,17,32.217,0.012509756,-0.0045277
135,2015/12/25,18,17,32.251,0.018335946,-0.011934441
136,2015/12/25,18,17,32.283,0.004467075,-0.016023791
137,2015/12/25,18,17,32.317,0.01322515,-0.010280506
138,2015/12/25,18,17,32.351,0.005564888,-0.013847638
139,2015/12/25,18,17,32.383,0.008763153,-0.020662488
140,2015/12/25,18,17,32.417,0.009665768,-0.008499331
141,2015/12/25,18,17,32.45,0.007262072,-0.008533072
142,2015/12/25,18,17,32.484,0.001214652,-0.015679116
143,2015/12/25,18,17,32.518,0.00693286,-0.010675683
144,2015/12/25,18,17,32.55,0.007410421,-0.013459017
145,2015/12/25,18,17,32.583,0.010203522,-0.014297354
146,2015/12/25,18,17,32.617,0.016078483,-0.00593055
147,2015/12/25,18,17,32.65,0.010159931,-0.003669262
148,2015/12/25,18,17,32.683,0.018959862,-0.014385798
149,2015/12/25,18,17,32.717,0.009541579,-0.018416315
150,2015/12/25,18,17,32.75,0.014594385,-0.00729307
151,2015/12/25,18,17,32.784,0.003548627,0.000746155
152,2015/12/25,18,17,32.817,0.009273874,-0.012082703
153,2015/12/25,18,17,32.85,0.00718523,-0.013418053
154,2015/12/25,18,17,32.883,0.000988479,-0.016911743
155,2015/12/25,18,17,32.918,0.008891058,-0.009000298
156,2015/12/25,18,17,32.95,0.014500985,-0.020147749
157,2015/12/25,18,17,32.984,0.006341055,-0.01004162
158,2015/12/25,18,17,33.017,0.018547762,-0.007809477
159,2015/12/25,18,17,33.051,0.015429965,-0.008592789
160,2015/12/25,18,17,33.083,0.004852819,-0.015269714
161,2015/12/25,18,17,33.117,0.015022948,-0.006544697
162,2015/12/25,18,17,33.15,0.013410401,-0.004304224
163,2015/12/25,18,17,33.184,0.010773214,-0.011835286
164,2015/12/25,18,17,33.217,0.011538023,-0.003184272
165,2015/12/25,18,17,33.25,0.010263739,-0.007039389
166,2015/12/25,18,17,33.284,0.009639703,-0.015515036
167,2015/12/25,18,17,33.318,0.007768986,-0.005514438
168,2015/12/25,18,17,33.351,0.011130783,-0.015228283
169,2015/12/25,18,17,33.383,0.008729475,-0.009487052
170,2015/12/25,18,17,33.417,0.006165831,-0.013320295
171,2015/12/25,18,17,33.45,0.009506515,-0.016781882
172,2015/12/25,18,17,33.483,0.014575167,-0.016353049
173,2015/12/25,18,17,33.517,0.012888235,-0.005746361
174,2015/12/25,18,17,33.55,0.003704433,-0.009013952
175,2015/12/25,18,17,33.584,0.014411444,-0.004250937
176,2015/12/25,18,17,33.617,0.006060717,-0.009963524
177,2015/12/25,18,17,33.65,0.005531146,-0.003511922
178,2015/12/25,18,17,33.684,0.014188421,-0.015722011
179,2015/12/25,18,17,33.717,0.011102679,-0.005831177
180,2015/12/25,18,17,33.751,0.002634745,-0.012311394
181,2015/12/25,18,17,33.784,0.001372296,-0.004245964
182,2015/12/25,18,17,33.817,0.015011408,-0.014607265
183,2015/12/25,18,17,33.851,0.014098915,-0.007303542
184,2015/12/25,18,17,33.884,0.015110641,-0.003636399
185,2015/12/25,18,17,33.918,0.002468041,-0.014247668
186,2015/12/25,18,17,33.95,0.009472606,-0.013792067
187,2015/12/25,18,17,33.983,0.005315625,-0.013931401
